Date-time,Day of year,Hour of day,F10.7 index (sfu),Solar wind speed (km/s),Bz index (nT),Dst index (nT),VTEC 10E 40N (TECU)
2018-09-07 16:00:00,250,16,68.6,432,-0.2,-7,11.8
2018-09-07 17:00:00,250,17,68.6,428,-0.2,-6,12.9
2018-09-07 18:00:00,250,18,68.6,427,-0.2,-5,14.1
2018-09-07 19:00:00,250,19,68.6,423,0.2,-6,12.4
2018-09-07 20:00:00,250,20,68.6,418,0.5,-7,8.9
2018-09-07 21:00:00,250,21,68.6,418,0.4,-5,7.2
2018-09-07 22:00:00,250,22,68.6,408,0.0,-5,7.1
2018-09-07 23:00:00,250,23,68.6,412,-0.4,-3,6.0
2018-09-08 00:00:00,251,0,69.7,401,0.2,-3,6.1
2018-09-08 01:00:00,251,1,69.7,385,1.0,2,6.1
2018-09-08 02:00:00,251,2,69.7,378,0.2,5,5.7
2018-09-08 03:00:00,251,3,69.7,373,0.2,6,5.8
2018-09-08 04:00:00,251,4,69.7,374,-0.5,5,5.5
2018-09-08 05:00:00,251,5,69.7,376,0.2,4,5.7
2018-09-08 06:00:00,251,6,69.7,369,0.9,4,7.0
2018-09-08 07:00:00,251,7,69.7,380,0.9,11,7.8
2018-09-08 08:00:00,251,8,69.7,382,3.4,11,8.7
2018-09-08 09:00:00,251,9,69.7,383,2.4,9,9.9
2018-09-08 10:00:00,251,10,69.7,376,0.7,7,10.8
2018-09-08 11:00:00,251,11,69.7,360,-0.7,0,11.3
2018-09-08 12:00:00,251,12,69.7,358,-0.6,-2,12.0
2018-09-08 13:00:00,251,13,69.7,365,-0.9,-2,12.1
2018-09-08 14:00:00,251,14,69.7,374,-0.6,-1,11.6
2018-09-08 15:00:00,251,15,69.7,377,0.0,2,11.2
2018-09-08 16:00:00,251,16,69.7,372,-1.8,1,11.3
2018-09-08 17:00:00,251,17,69.7,370,-0.9,-4,11.9
2018-09-08 18:00:00,251,18,69.7,383,0.9,-5,12.5
2018-09-08 19:00:00,251,19,69.7,381,1.6,-4,11.6
2018-09-08 20:00:00,251,20,69.7,403,1.7,-4,10.5
2018-09-08 21:00:00,251,21,69.7,398,1.7,-2,9.6
2018-09-08 22:00:00,251,22,69.7,407,-0.7,0,8.3
2018-09-08 23:00:00,251,23,69.7,401,0.5,-1,6.7
2018-09-09 00:00:00,252,0,69.4,399,0.4,1,6.3
2018-09-09 01:00:00,252,1,69.4,405,0.1,2,6.1
2018-09-09 02:00:00,252,2,69.4,396,0.3,4,5.7
2018-09-09 03:00:00,252,3,69.4,383,0.5,6,6.1
2018-09-09 04:00:00,252,4,69.4,384,0.9,7,5.9
2018-09-09 05:00:00,252,5,69.4,391,0.9,8,6.3
2018-09-09 06:00:00,252,6,69.4,391,-0.1,8,7.9
2018-09-09 07:00:00,252,7,69.4,392,0.4,7,9.0
2018-09-09 08:00:00,252,8,69.4,388,1.8,11,10.4
2018-09-09 09:00:00,252,9,69.4,376,3.0,6,12.3
2018-09-09 10:00:00,252,10,69.4,378,4.4,3,12.6
2018-09-09 11:00:00,252,11,69.4,377,5.5,4,12.4
2018-09-09 12:00:00,252,12,69.4,374,5.8,4,12.6
2018-09-09 13:00:00,252,13,69.4,370,6.0,2,12.0
2018-09-09 14:00:00,252,14,69.4,365,5.3,3,11.4
2018-09-09 15:00:00,252,15,69.4,368,2.9,6,11.5
2018-09-09 16:00:00,252,16,69.4,368,-2.4,8,11.3
2018-09-09 17:00:00,252,17,69.4,363,-0.4,3,11.3
2018-09-09 18:00:00,252,18,69.4,360,4.9,2,11.9
2018-09-09 19:00:00,252,19,69.4,371,1.6,4,11.4
2018-09-09 20:00:00,252,20,69.4,372,-2.2,2,10.4
2018-09-09 21:00:00,252,21,69.4,375,-2.9,0,9.2
2018-09-09 22:00:00,252,22,69.4,398,-0.1,-5,7.8
2018-09-09 23:00:00,252,23,69.4,413,0.4,-6,6.6
2018-09-10 00:00:00,253,0,69.9,405,0.1,-2,6.7
2018-09-10 01:00:00,253,1,69.9,398,-0.4,1,6.3
2018-09-10 02:00:00,253,2,69.9,395,-0.6,3,5.8
2018-09-10 03:00:00,253,3,69.9,391,-0.6,3,5.6
2018-09-10 04:00:00,253,4,69.9,379,-0.7,3,5.3
2018-09-10 05:00:00,253,5,69.9,369,-0.5,1,5.6
2018-09-10 06:00:00,253,6,69.9,370,-0.9,1,7.4
2018-09-10 07:00:00,253,7,69.9,361,-0.9,0,8.2
2018-09-10 08:00:00,253,8,69.9,352,-1.0,3,9.1
2018-09-10 09:00:00,253,9,69.9,350,-1.0,4,10.5
2018-09-10 10:00:00,253,10,69.9,353,-1.6,5,11.2
2018-09-10 11:00:00,253,11,69.9,361,-2.8,3,12.0
2018-09-10 12:00:00,253,12,69.9,375,-5.4,-6,12.5
2018-09-10 13:00:00,253,13,69.9,375,-6.1,-19,12.2
2018-09-10 14:00:00,253,14,69.9,380,-3.5,-21,13.2
2018-09-10 15:00:00,253,15,69.9,381,-4.9,-17,15.0
2018-09-10 16:00:00,253,16,69.9,382,-5.1,-20,15.5
2018-09-10 17:00:00,253,17,69.9,402,-7.4,-26,15.4
2018-09-10 18:00:00,253,18,69.9,402,1.2,-31,16.4
2018-09-10 19:00:00,253,19,69.9,402,0.3,-24,15.5
2018-09-10 20:00:00,253,20,69.9,408,-7.3,-23,13.9
2018-09-10 21:00:00,253,21,69.9,432,-6.5,-32,11.9
2018-09-10 22:00:00,253,22,69.9,477,-4.3,-48,10.5
2018-09-10 23:00:00,253,23,69.9,498,3.7,-50,8.5
2018-09-11 00:00:00,254,0,70.3,489,7.3,-30,8.5
2018-09-11 01:00:00,254,1,70.3,501,4.9,-19,7.2
2018-09-11 02:00:00,254,2,70.3,512,1.7,-16,6.3
2018-09-11 03:00:00,254,3,70.3,553,-3.1,-23,5.8
2018-09-11 04:00:00,254,4,70.3,555,3.9,-39,5.0
2018-09-11 05:00:00,254,5,70.3,563,-1.2,-36,5.1
2018-09-11 06:00:00,254,6,70.3,570,-1.8,-32,7.8
2018-09-11 07:00:00,254,7,70.3,552,-1.5,-37,9.4
2018-09-11 08:00:00,254,8,70.3,557,-7.9,-39,10.6
2018-09-11 09:00:00,254,9,70.3,549,-4.5,-57,12.0
2018-09-11 10:00:00,254,10,70.3,547,-2.0,-60,12.0
2018-09-11 11:00:00,254,11,70.3,565,3.5,-55,11.7
2018-09-11 12:00:00,254,12,70.3,554,5.3,-41,11.9
2018-09-11 13:00:00,254,13,70.3,549,2.6,-43,11.7
2018-09-11 14:00:00,254,14,70.3,548,1.8,-49,11.5
2018-09-11 15:00:00,254,15,70.3,552,0.1,-51,10.5
2018-09-11 16:00:00,254,16,70.3,557,0.2,-49,10.6
2018-09-11 17:00:00,254,17,70.3,555,-1.1,-44,10.6
2018-09-11 18:00:00,254,18,70.3,555,-1.2,-39,10.9
2018-09-11 19:00:00,254,19,70.3,545,-0.8,-34,10.5
2018-09-11 20:00:00,254,20,70.3,549,0.1,-28,9.6
2018-09-11 21:00:00,254,21,70.3,549,2.3,-23,9.3
2018-09-11 22:00:00,254,22,70.3,537,0.5,-22,8.0
2018-09-11 23:00:00,254,23,70.3,556,3.5,-22,6.6
2018-09-12 00:00:00,255,0,70.6,544,3.0,-19,6.4
2018-09-12 01:00:00,255,1,70.6,537,0.1,-20,5.9
2018-09-12 02:00:00,255,2,70.6,528,0.2,-20,5.5
2018-09-12 03:00:00,255,3,70.6,522,0.7,-20,5.8
2018-09-12 04:00:00,255,4,70.6,530,1.5,-19,5.4
2018-09-12 05:00:00,255,5,70.6,531,0.9,-19,5.9
2018-09-12 06:00:00,255,6,70.6,519,1.0,-20,7.7
2018-09-12 07:00:00,255,7,70.6,555,2.4,-19,8.3
2018-09-12 08:00:00,255,8,70.6,531,0.2,-17,9.3
2018-09-12 09:00:00,255,9,70.6,510,0.1,-18,10.7
2018-09-12 10:00:00,255,10,70.6,507,-1.1,-15,11.3
2018-09-12 11:00:00,255,11,70.6,533,1.0,-16,11.5
2018-09-12 12:00:00,255,12,70.6,519,1.9,-17,12.2
2018-09-12 13:00:00,255,13,70.6,496,1.4,-19,12.8
2018-09-12 14:00:00,255,14,70.6,514,1.4,-17,14.1
2018-09-12 15:00:00,255,15,70.6,498,-1.6,-16,14.0
2018-09-12 16:00:00,255,16,70.6,480,-1.1,-17,13.6
2018-09-12 17:00:00,255,17,70.6,477,-1.3,-15,12.7
2018-09-12 18:00:00,255,18,70.6,498,-1.1,-14,11.8
2018-09-12 19:00:00,255,19,70.6,489,1.9,-15,10.3
2018-09-12 20:00:00,255,20,70.6,474,0.9,-13,8.6
2018-09-12 21:00:00,255,21,70.6,482,1.1,-11,7.7
2018-09-12 22:00:00,255,22,70.6,498,-1.3,-9,7.3
2018-09-12 23:00:00,255,23,70.6,491,-1.4,-11,6.2
2018-09-13 00:00:00,256,0,70.5,486,-2.5,-6,5.9
2018-09-13 01:00:00,256,1,70.5,485,-0.7,-7,5.5
2018-09-13 02:00:00,256,2,70.5,487,-3.0,-4,5.1
2018-09-13 03:00:00,256,3,70.5,486,-2.2,-12,5.3
2018-09-13 04:00:00,256,4,70.5,477,-1.4,-18,4.9
2018-09-13 05:00:00,256,5,70.5,478,-2.6,-23,5.5
2018-09-13 06:00:00,256,6,70.5,477,0.1,-22,8.0
2018-09-13 07:00:00,256,7,70.5,479,2.9,-18,9.2
2018-09-13 08:00:00,256,8,70.5,484,1.0,-14,9.9
2018-09-13 09:00:00,256,9,70.5,484,-0.3,-12,11.0
2018-09-13 10:00:00,256,10,70.5,473,-3.4,-18,12.0
2018-09-13 11:00:00,256,11,70.5,481,-1.5,-23,12.5
2018-09-13 12:00:00,256,12,70.5,488,-2.1,-23,12.8
2018-09-13 13:00:00,256,13,70.5,464,1.6,-26,13.7
2018-09-13 14:00:00,256,14,70.5,476,-1.1,-23,14.7
2018-09-13 15:00:00,256,15,70.5,493,-4.1,-24,15.5
2018-09-13 16:00:00,256,16,70.5,499,-0.9,-27,16.1
2018-09-13 17:00:00,256,17,70.5,512,0.4,-21,14.8
2018-09-13 18:00:00,256,18,70.5,524,-0.4,-18,15.2
2018-09-13 19:00:00,256,19,70.5,526,0.9,-18,12.1
2018-09-13 20:00:00,256,20,70.5,514,0.3,-17,9.1
2018-09-13 21:00:00,256,21,70.5,513,0.4,-16,8.8
2018-09-13 22:00:00,256,22,70.5,531,-1.6,-17,8.1
2018-09-13 23:00:00,256,23,70.5,551,-1.7,-18,6.8
2018-09-14 00:00:00,257,0,69.8,565,-1.3,-20,7.5
2018-09-14 01:00:00,257,1,69.8,568,-1.7,-18,7.0
2018-09-14 02:00:00,257,2,69.8,564,-5.0,-19,6.7
2018-09-14 03:00:00,257,3,69.8,544,0.7,-18,7.1
2018-09-14 04:00:00,257,4,69.8,546,0.3,-17,6.5
2018-09-14 05:00:00,257,5,69.8,546,0.6,-19,6.9
2018-09-14 06:00:00,257,6,69.8,554,1.0,-17,9.4
2018-09-14 07:00:00,257,7,69.8,558,0.0,-19,9.9
2018-09-14 08:00:00,257,8,69.8,551,-1.1,-19,11.1
2018-09-14 09:00:00,257,9,69.8,551,-0.2,-17,12.9
2018-09-14 10:00:00,257,10,69.8,547,-2.3,-14,14.1
2018-09-14 11:00:00,257,11,69.8,546,-2.0,-17,14.2
2018-09-14 12:00:00,257,12,69.8,543,-0.1,-17,14.3
2018-09-14 13:00:00,257,13,69.8,541,-0.8,-14,13.9
2018-09-14 14:00:00,257,14,69.8,533,0.4,-15,13.9
2018-09-14 15:00:00,257,15,69.8,545,1.5,-11,13.5
2018-09-14 16:00:00,257,16,69.8,548,-0.2,-6,13.5
2018-09-14 17:00:00,257,17,69.8,586,1.7,-7,14.3
2018-09-14 18:00:00,257,18,69.8,602,0.9,-6,14.5
2018-09-14 19:00:00,257,19,69.8,597,-3.1,-10,11.1
2018-09-14 20:00:00,257,20,69.8,631,-1.4,-22,9.7
2018-09-14 21:00:00,257,21,69.8,671,2.3,-22,9.7
2018-09-14 22:00:00,257,22,69.8,669,2.6,-14,8.6
2018-09-14 23:00:00,257,23,69.8,688,1.1,-12,8.5
2018-09-15 00:00:00,258,0,69.2,679,-0.4,-12,9.0
2018-09-15 01:00:00,258,1,69.2,670,-0.3,-13,7.9
2018-09-15 02:00:00,258,2,69.2,646,-1.5,-14,7.6
2018-09-15 03:00:00,258,3,69.2,618,-1.4,-16,8.0
2018-09-15 04:00:00,258,4,69.2,600,-1.1,-18,6.6
2018-09-15 05:00:00,258,5,69.2,577,-0.8,-18,6.5
2018-09-15 06:00:00,258,6,69.2,573,-0.8,-15,8.4
2018-09-15 07:00:00,258,7,69.2,575,-1.1,-14,10.3
2018-09-15 08:00:00,258,8,69.2,560,-1.4,-15,11.8
2018-09-15 09:00:00,258,9,69.2,549,-0.7,-15,12.0
2018-09-15 10:00:00,258,10,69.2,543,0.0,-14,11.2
2018-09-15 11:00:00,258,11,69.2,535,0.3,-10,12.0
2018-09-15 12:00:00,258,12,69.2,535,-0.5,-10,12.9
2018-09-15 13:00:00,258,13,69.2,550,-0.8,-11,12.6
2018-09-15 14:00:00,258,14,69.2,526,0.1,-14,12.2
2018-09-15 15:00:00,258,15,69.2,531,-0.4,-14,11.8
2018-09-15 16:00:00,258,16,69.2,527,-1.2,-13,11.5
2018-09-15 17:00:00,258,17,69.2,523,0.4,-13,12.0
2018-09-15 18:00:00,258,18,69.2,503,1.1,-13,12.2
2018-09-15 19:00:00,258,19,69.2,480,0.5,-11,10.1
2018-09-15 20:00:00,258,20,69.2,480,-0.4,-7,9.1
2018-09-15 21:00:00,258,21,69.2,475,-1.3,-6,8.7
2018-09-15 22:00:00,258,22,69.2,472,-0.6,-6,7.3
2018-09-15 23:00:00,258,23,69.2,471,-0.2,-7,6.7
2018-09-16 00:00:00,259,0,69.8,464,-0.3,-7,6.9
2018-09-16 01:00:00,259,1,69.8,459,-2.3,-9,6.2
2018-09-16 02:00:00,259,2,69.8,468,-1.1,-11,5.8
2018-09-16 03:00:00,259,3,69.8,464,-0.1,-12,6.1
2018-09-16 04:00:00,259,4,69.8,443,0.8,-11,5.4
2018-09-16 05:00:00,259,5,69.8,442,0.3,-6,6.0
2018-09-16 06:00:00,259,6,69.8,440,0.1,-4,8.2
2018-09-16 07:00:00,259,7,69.8,442,-1.6,-3,8.8
2018-09-16 08:00:00,259,8,69.8,434,-1.1,-4,10.0
2018-09-16 09:00:00,259,9,69.8,421,-0.2,-6,11.0
2018-09-16 10:00:00,259,10,69.8,420,-0.1,-4,11.1
2018-09-16 11:00:00,259,11,69.8,421,-0.4,1,11.7
2018-09-16 12:00:00,259,12,69.8,421,-0.7,6,12.1
2018-09-16 13:00:00,259,13,69.8,416,-0.7,6,12.2
2018-09-16 14:00:00,259,14,69.8,413,-0.5,3,12.5
2018-09-16 15:00:00,259,15,69.8,400,-0.4,4,12.4
2018-09-16 16:00:00,259,16,69.8,396,-0.3,6,12.0
2018-09-16 17:00:00,259,17,69.8,391,0.2,5,11.6
2018-09-16 18:00:00,259,18,69.8,388,1.1,0,11.5
2018-09-16 19:00:00,259,19,69.8,384,1.0,-5,10.4
2018-09-16 20:00:00,259,20,69.8,375,0.2,-5,9.2
2018-09-16 21:00:00,259,21,69.8,383,-0.1,1,8.5
2018-09-16 22:00:00,259,22,69.8,381,-1.0,2,7.6
2018-09-16 23:00:00,259,23,69.8,381,-1.7,2,6.9
2018-09-17 00:00:00,260,0,68.5,381,-1.9,2,7.2
2018-09-17 01:00:00,260,1,68.5,391,-2.9,3,6.6
2018-09-17 02:00:00,260,2,68.5,407,-2.2,7,6.4
2018-09-17 03:00:00,260,3,68.5,416,3.2,-2,6.3
2018-09-17 04:00:00,260,4,68.5,425,0.1,0,5.4
2018-09-17 05:00:00,260,5,68.5,446,-0.2,-2,5.8
2018-09-17 06:00:00,260,6,68.5,496,0.1,0,8.2
2018-09-17 07:00:00,260,7,68.5,528,1.3,-3,9.2
2018-09-17 08:00:00,260,8,68.5,561,2.8,3,10.9
2018-09-17 09:00:00,260,9,68.5,545,0.8,6,12.2
2018-09-17 10:00:00,260,10,68.5,531,3.5,4,13.2
2018-09-17 11:00:00,260,11,68.5,510,6.8,8,12.5
2018-09-17 12:00:00,260,12,68.5,512,5.1,12,13.6
2018-09-17 13:00:00,260,13,68.5,528,4.1,12,13.4
2018-09-17 14:00:00,260,14,68.5,529,3.1,10,12.5
2018-09-17 15:00:00,260,15,68.5,514,4.5,10,12.4
2018-09-17 16:00:00,260,16,68.5,499,0.0,10,13.1
2018-09-17 17:00:00,260,17,68.5,523,-1.0,2,14.0
2018-09-17 18:00:00,260,18,68.5,536,3.3,-8,14.2
2018-09-17 19:00:00,260,19,68.5,543,0.4,-7,12.0
2018-09-17 20:00:00,260,20,68.5,546,-2.7,-5,10.8
2018-09-17 21:00:00,260,21,68.5,554,1.7,-10,10.5
2018-09-17 22:00:00,260,22,68.5,558,0.8,-9,8.9
2018-09-17 23:00:00,260,23,68.5,553,0.2,-6,8.0
2018-09-18 00:00:00,261,0,68.8,529,2.5,-1,7.7
2018-09-18 01:00:00,261,1,68.8,538,2.0,2,6.7
2018-09-18 02:00:00,261,2,68.8,539,2.2,3,6.4
2018-09-18 03:00:00,261,3,68.8,537,0.1,2,6.3
2018-09-18 04:00:00,261,4,68.8,528,0.3,0,5.6
2018-09-18 05:00:00,261,5,68.8,534,-0.9,1,5.8
2018-09-18 06:00:00,261,6,68.8,528,-0.7,-4,7.3
2018-09-18 07:00:00,261,7,68.8,539,-2.9,-9,7.5
2018-09-18 08:00:00,261,8,68.8,539,-2.9,-15,9.1
2018-09-18 09:00:00,261,9,68.8,515,-2.2,-15,10.7
2018-09-18 10:00:00,261,10,68.8,497,-0.3,-8,12.0
2018-09-18 11:00:00,261,11,68.8,487,0.0,-5,13.4
2018-09-18 12:00:00,261,12,68.8,483,3.2,-3,13.9
2018-09-18 13:00:00,261,13,68.8,484,2.7,-1,13.5
2018-09-18 14:00:00,261,14,68.8,478,1.6,-2,12.9
2018-09-18 15:00:00,261,15,68.8,486,1.9,-2,12.3
2018-09-18 16:00:00,261,16,68.8,488,1.5,0,12.3
2018-09-18 17:00:00,261,17,68.8,497,1.5,-1,12.3
2018-09-18 18:00:00,261,18,68.8,498,1.7,-2,11.9
2018-09-18 19:00:00,261,19,68.8,495,1.9,-2,9.8
2018-09-18 20:00:00,261,20,68.8,493,2.4,1,8.3
2018-09-18 21:00:00,261,21,68.8,484,0.5,1,7.6
2018-09-18 22:00:00,261,22,68.8,474,1.7,1,6.6
2018-09-18 23:00:00,261,23,68.8,484,0.8,0,6.3
2018-09-19 00:00:00,262,0,68.5,484,1.6,-1,6.3
2018-09-19 01:00:00,262,1,68.5,474,1.5,0,5.8
2018-09-19 02:00:00,262,2,68.5,472,-0.9,0,5.9
2018-09-19 03:00:00,262,3,68.5,458,-2.0,-4,5.9
2018-09-19 04:00:00,262,4,68.5,457,-0.1,-5,5.4
2018-09-19 05:00:00,262,5,68.5,468,0.3,-5,5.9
2018-09-19 06:00:00,262,6,68.5,454,-0.1,-5,8.4
2018-09-19 07:00:00,262,7,68.5,450,-0.9,-8,8.6
2018-09-19 08:00:00,262,8,68.5,451,-1.0,-7,10.0
2018-09-19 09:00:00,262,9,68.5,446,-0.5,-7,10.8
2018-09-19 10:00:00,262,10,68.5,440,-0.3,-6,11.0
2018-09-19 11:00:00,262,11,68.5,438,0.0,-4,12.8
2018-09-19 12:00:00,262,12,68.5,437,-0.2,-3,14.0
2018-09-19 13:00:00,262,13,68.5,435,0.5,-1,13.9
2018-09-19 14:00:00,262,14,68.5,429,0.2,-1,12.6
2018-09-19 15:00:00,262,15,68.5,429,0.0,-2,11.0
2018-09-19 16:00:00,262,16,68.5,418,1.2,1,10.9
2018-09-19 17:00:00,262,17,68.5,419,1.4,1,11.4
2018-09-19 18:00:00,262,18,68.5,410,2.2,0,10.7
2018-09-19 19:00:00,262,19,68.5,402,1.8,-1,8.7
2018-09-19 20:00:00,262,20,68.5,402,1.2,0,7.9
2018-09-19 21:00:00,262,21,68.5,399,1.0,0,7.5
2018-09-19 22:00:00,262,22,68.5,395,1.6,0,6.3
2018-09-19 23:00:00,262,23,68.5,398,0.6,-1,6.1
2018-09-20 00:00:00,263,0,67.2,396,2.3,-1,6.0
2018-09-20 01:00:00,263,1,67.2,402,0.6,-6,5.5
2018-09-20 02:00:00,263,2,67.2,399,1.0,-8,5.6
2018-09-20 03:00:00,263,3,67.2,393,0.9,-4,5.6
2018-09-20 04:00:00,263,4,67.2,385,0.2,1,5.1
2018-09-20 05:00:00,263,5,67.2,389,0.7,2,5.5
2018-09-20 06:00:00,263,6,67.2,379,0.0,1,7.7
2018-09-20 07:00:00,263,7,67.2,377,0.3,-1,8.2
2018-09-20 08:00:00,263,8,67.2,378,-0.1,-1,9.2
2018-09-20 09:00:00,263,9,67.2,377,1.4,0,10.3
2018-09-20 10:00:00,263,10,67.2,373,1.1,1,11.7
2018-09-20 11:00:00,263,11,67.2,364,-0.6,3,12.7
2018-09-20 12:00:00,263,12,67.2,365,0.2,3,12.9
2018-09-20 13:00:00,263,13,67.2,365,0.4,3,11.9
2018-09-20 14:00:00,263,14,67.2,361,2.9,3,11.7
2018-09-20 15:00:00,263,15,67.2,356,2.8,4,11.6
2018-09-20 16:00:00,263,16,67.2,353,2.5,5,12.1
2018-09-20 17:00:00,263,17,67.2,346,0.8,5,12.7
2018-09-20 18:00:00,263,18,67.2,345,1.5,5,12.6
2018-09-20 19:00:00,263,19,67.2,349,1.5,6,9.9
2018-09-20 20:00:00,263,20,67.2,343,-0.7,5,8.5
2018-09-20 21:00:00,263,21,67.2,335,1.0,7,7.3
2018-09-20 22:00:00,263,22,67.2,336,1.2,7,6.2
2018-09-20 23:00:00,263,23,67.2,332,0.9,6,6.3
2018-09-21 00:00:00,264,0,67.4,327,-0.5,6,6.4
2018-09-21 01:00:00,264,1,67.4,325,0.0,5,6.3
2018-09-21 02:00:00,264,2,67.4,323,0.1,6,6.5
2018-09-21 03:00:00,264,3,67.4,327,1.6,6,6.5
2018-09-21 04:00:00,264,4,67.4,322,0.1,6,6.1
2018-09-21 05:00:00,264,5,67.4,324,1.0,6,6.2
2018-09-21 06:00:00,264,6,67.4,332,2.2,4,7.8
2018-09-21 07:00:00,264,7,67.4,338,2.4,5,8.8
2018-09-21 08:00:00,264,8,67.4,339,1.0,9,9.9
2018-09-21 09:00:00,264,9,67.4,334,-1.3,9,10.7
2018-09-21 10:00:00,264,10,67.4,331,-0.8,4,12.3
2018-09-21 11:00:00,264,11,67.4,336,-1.2,1,13.0
2018-09-21 12:00:00,264,12,67.4,335,2.0,-1,12.1
2018-09-21 13:00:00,264,13,67.4,335,2.3,2,11.2
2018-09-21 14:00:00,264,14,67.4,339,0.5,4,11.4
2018-09-21 15:00:00,264,15,67.4,348,0.2,8,12.0
2018-09-21 16:00:00,264,16,67.4,362,3.6,12,12.4
2018-09-21 17:00:00,264,17,67.4,369,2.3,18,12.6
2018-09-21 18:00:00,264,18,67.4,368,1.3,16,12.3
2018-09-21 19:00:00,264,19,67.4,370,0.5,15,10.9
2018-09-21 20:00:00,264,20,67.4,370,4.5,16,9.2
2018-09-21 21:00:00,264,21,67.4,369,-4.1,18,8.2
2018-09-21 22:00:00,264,22,67.4,370,-6.9,8,6.7
2018-09-21 23:00:00,264,23,67.4,365,-7.1,-3,7.0
2018-09-22 00:00:00,265,0,68.4,386,-3.7,-13,7.1
2018-09-22 01:00:00,265,1,68.4,391,-6.8,-16,6.2
2018-09-22 02:00:00,265,2,68.4,383,-6.5,-26,6.3
2018-09-22 03:00:00,265,3,68.4,379,-1.6,-37,6.0
2018-09-22 04:00:00,265,4,68.4,381,-2.7,-36,5.1
2018-09-22 05:00:00,265,5,68.4,364,-0.6,-35,5.2
2018-09-22 06:00:00,265,6,68.4,373,-3.1,-34,7.4
2018-09-22 07:00:00,265,7,68.4,377,-4.6,-41,10.7
2018-09-22 08:00:00,265,8,68.4,389,-3.0,-36,13.6
2018-09-22 09:00:00,265,9,68.4,417,-2.6,-34,14.5
2018-09-22 10:00:00,265,10,68.4,434,-1.9,-27,15.6
2018-09-22 11:00:00,265,11,68.4,461,-8.1,-27,17.4
2018-09-22 12:00:00,265,12,68.4,471,-5.9,-26,18.9
2018-09-22 13:00:00,265,13,68.4,488,-5.3,-29,18.1
2018-09-22 14:00:00,265,14,68.4,501,-2.9,-19,17.7
2018-09-22 15:00:00,265,15,68.4,533,-1.8,-13,16.5
2018-09-22 16:00:00,265,16,68.4,545,-2.4,-13,16.6
2018-09-22 17:00:00,265,17,68.4,557,-2.1,-19,17.2
2018-09-22 18:00:00,265,18,68.4,559,-1.9,-23,15.2
2018-09-22 19:00:00,265,19,68.4,553,-1.9,-30,12.7
2018-09-22 20:00:00,265,20,68.4,549,-0.8,-25,11.8
2018-09-22 21:00:00,265,21,68.4,544,-1.3,-18,10.4
2018-09-22 22:00:00,265,22,68.4,529,-2.3,-15,9.4
2018-09-22 23:00:00,265,23,68.4,491,-1.7,-10,9.9
2018-09-23 00:00:00,266,0,68.9,494,-2.7,-11,9.7
2018-09-23 01:00:00,266,1,68.9,477,-1.4,-15,9.2
2018-09-23 02:00:00,266,2,68.9,454,-2.6,-14,9.5
2018-09-23 03:00:00,266,3,68.9,451,-1.9,-15,9.0
2018-09-23 04:00:00,266,4,68.9,453,-1.6,-18,7.5
2018-09-23 05:00:00,266,5,68.9,442,-2.9,-25,7.4
2018-09-23 06:00:00,266,6,68.9,445,-0.6,-28,8.9
2018-09-23 07:00:00,266,7,68.9,449,-1.0,-27,9.6
2018-09-23 08:00:00,266,8,68.9,442,0.1,-23,11.6
2018-09-23 09:00:00,266,9,68.9,450,-0.5,-20,12.7
2018-09-23 10:00:00,266,10,68.9,456,-0.5,-13,13.3
2018-09-23 11:00:00,266,11,68.9,464,-1.4,-14,13.4
2018-09-23 12:00:00,266,12,68.9,459,-2.0,-12,12.5
2018-09-23 13:00:00,266,13,68.9,454,-1.3,-16,12.7
2018-09-23 14:00:00,266,14,68.9,448,0.7,-18,14.0
2018-09-23 15:00:00,266,15,68.9,454,-0.4,-16,14.6
2018-09-23 16:00:00,266,16,68.9,445,1.7,-12,14.7
2018-09-23 17:00:00,266,17,68.9,433,3.1,-10,16.0
2018-09-23 18:00:00,266,18,68.9,427,2.3,-9,16.4
2018-09-23 19:00:00,266,19,68.9,439,0.7,-13,13.7
2018-09-23 20:00:00,266,20,68.9,442,0.4,-17,12.2
2018-09-23 21:00:00,266,21,68.9,437,0.3,-16,9.9
2018-09-23 22:00:00,266,22,68.9,438,-1.2,-10,7.8
2018-09-23 23:00:00,266,23,68.9,440,-2.8,-11,8.1
2018-09-24 00:00:00,267,0,69.0,454,1.3,-8,7.6
2018-09-24 01:00:00,267,1,69.0,467,1.5,1,6.5
2018-09-24 02:00:00,267,2,69.0,481,-0.4,6,7.1
2018-09-24 03:00:00,267,3,69.0,478,-0.9,3,6.5
2018-09-24 04:00:00,267,4,69.0,478,-1.8,1,5.6
2018-09-24 05:00:00,267,5,69.0,483,0.0,3,6.2
2018-09-24 06:00:00,267,6,69.0,476,1.1,-2,7.5
2018-09-24 07:00:00,267,7,69.0,474,0.0,-5,8.5
2018-09-24 08:00:00,267,8,69.0,458,0.9,-8,10.5
2018-09-24 09:00:00,267,9,69.0,463,1.5,-5,11.8
2018-09-24 10:00:00,267,10,69.0,437,0.2,-6,14.1
2018-09-24 11:00:00,267,11,69.0,422,1.0,-1,15.8
2018-09-24 12:00:00,267,12,69.0,416,2.4,0,14.0
2018-09-24 13:00:00,267,13,69.0,419,-0.9,-1,12.7
2018-09-24 14:00:00,267,14,69.0,437,1.7,5,12.2
2018-09-24 15:00:00,267,15,69.0,438,2.4,8,12.1
